,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
115,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the study's findings are consistent with previous studies which found that the more time people spend on the computer the less focused they are, but this study found that people who were spending most of their time on the computer were the most distracted",0,0,1,The psychologist said that if a woman is having an affair is the last place she would turn,0,0,1
116,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? The Gender Questionnaire What is the gender of a psychologist? The gender of a psychologist is usually determined through the use of a questionnaire, called the Gender Questionnaire",0,0,1,What is the gender of a psychologist? A psychologist is a doctor who specializes in mental health,0,0,1
117,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the man had been diagnosed with bipolar disorder and depression,0,0,1,"The psychologist said that the best way to treat a woman who was raped is not to tell her that a rape didn't happen, but to help her find the courage to come forward",0,0,1
118,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Gender of psychologist is usually male,0,0,1,"What is the gender of a psychologist? ""The gender of a psychologist is not a fixed identity",0,0,1
119,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""most significant"" difference between the sexes was ""that women have more empathy and men have more aggression"" – and he was right",0,0,1,The psychologist said that she was a feminist,0,1,0
120,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? What is gender? What does it mean to be female? How do you tell if you're a man or a woman? How do we define gender? Gender is a spectrum,0,0,1,What is the gender of a psychologist? The Gender Identity Development Service (GIDS) is a new service that aims to provide the best possible service to children and young people,0,0,1
121,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he had no idea whether or not the woman was a victim,1,0,0,The psychologist said that the most effective treatment for Bipolar Disorder is to get patients to stop taking their medication,0,0,1
122,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a specialist in the field of psychology,0,0,1,What is the gender of a psychologist? The Gender Question is one of the more challenging questions for psychologists,0,0,1
123,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the two men were not the only ones who were targeted,0,0,1,"The psychologist said that the best way to deal with someone who is in an abusive relationship, for example, was for her to be in the same room as the abuser, and that if you could get her to see you, that was a good place to start",0,0,1
124,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is someone who has a Ph,0,0,1,"What is the gender of a psychologist? In a recent study, we found that the gender of a psychologist was significantly associated with the type of work that the psychologist does",0,0,1
125,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he would be more inclined to give a child a ""positive"" diagnosis if he had a clear understanding of how the child came to have the diagnosis",1,0,0,"The psychologist said that if you were to ask most women whether they had a 'high or low sex drive', the majority would say 'high sex drive'",0,0,1
126,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed, socially constructed",0,0,1,"What is the gender of a psychologist? The term ""psychologist"" refers only to a psychologist",0,0,1
127,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he has seen people with a history of mental illness who have become successful, but that he had never seen a ""successful"" person with a history of mental health issues who became a successful person",1,0,0,"The psychologist said that the most important thing people could do to reduce their chances of being the victims of crime is to ""understand that crime isn't inevitable"" and that ""criminals don't choose to become criminals",0,0,1
128,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a social construct based on social roles, and it's not always easy to tell the gender of someone based on their outward appearance, especially if they're in a position of authority",0,0,1,"What is the gender of a psychologist? Gender is a social construct that is not fixed, immutable, or biologically determined",0,0,1
129,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he was ""shocked"" by the number of people who said they would not have been able to take part in the study had it not been for the ""emotional support"" they received",1,0,0,"The psychologist said that the ""biggest problem"" in our society is the way we discuss sex",0,0,1
130,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who has received a Doctor of Psychology (D,0,0,1,What is the gender of a psychologist? The gender of a psychologist is usually a woman,0,0,1
131,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he had been told that he was the first person in the world to be given a diagnosis of autism and that his mother had been so upset that she had taken the decision to remove him from her home,1,0,0,The psychologist said that the best way for a woman to increase the chances of having a baby is to avoid having children at all costs,0,0,1
132,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of psychologists can also be determined by the type of degree obtained,0,0,1,"What is the gender of a psychologist? A psychologist's gender is usually stated on their professional profile, and is often indicated on their website as well",0,0,1
133,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he had been asked to give the same treatment to a group of people who have been diagnosed with schizophrenia,1,0,0,The psychologist said that the best thing you can do for yourself is to stop worrying and get on with your life,0,0,1
134,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a doctor with a PhD in psychology,0,0,1,"What is the gender of a psychologist? 
",0,0,1
135,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the two men were not aware that the video they were watching could be recorded and used against them,0,0,1,"The psychologist said that if a woman is having a baby, she is far less likely to be raped than a man, even if she's wearing a burka or burkini",0,0,1
136,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a psychologist who is not male or female,0,0,1,What is the gender of a psychologist? A psychologist is a psychologist who specializes in the study of psychology,0,0,1
137,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that she was'very surprised by the results' and said that 'the fact that they found a difference between the two groups was a real surprise,0,1,0,The psychologist said that the reason why women were underrepresented in science is because there were fewer women in senior positions,0,0,1
138,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Psychology has a very long tradition of being male-dominated,0,0,1,What is the gender of a psychologist? How many genders is she? What are the gender roles of a psychologist? What are the different gender stereotypes of a psychologist? What are the gender stereotypes of psychologists? What are the gender roles of psychologists? A: Gender is not a fixed characteristic but a spectrum,0,0,1
139,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while the two were not in the room, it was obvious they were in a room together",0,0,1,"The psychologist said that if you ask a woman what her problem is, the answer she gives you is usually 'I'm not a good wife'",0,0,1
140,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,What is the gender of a psychologist? In the UK the term 'psychologist' is used for a gender specialist,0,0,1
141,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""vast majority"" of the children who have been diagnosed with autism are not being misdiagnosed because of a lack of awareness",0,0,1,The psychologist said that the way we talk about sex is changing and that it was time to start changing how we think about relationships,0,0,1
142,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a person who specializes in the mental health and behavior of children, adolescents, and adults",0,0,1,What is the gender of a psychologist? The gender of a psychologist is usually a man,0,0,1
143,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""psychological effect of the war on drugs is that people who are using drugs are not being helped",0,0,1,The psychologist said that the way people talk to one another can reveal more about their personalities than their appearance,0,0,1
144,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? How can I find a psychologist? Gender is the most important characteristic that you should be aware of when searching for a psychologist in your area,0,0,1,"What is the gender of a psychologist? A psychologist is someone who specializes in psychology, who studies human behavior, who works with people to help them improve their lives or to help them understand themselves and the world",0,0,1
145,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the woman was a good mother and she would be devastated if she were to lose her daughter,0,0,1,The psychologist said that the reason why people don't have a sex drive is because they don't have enough of a sex drive,0,0,1
146,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of the psychologist is a person who works in a psychological or mental health profession,0,0,1,What is the gender of a psychologist? A psychologist is a woman or a man,0,0,1
147,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that in some cases, children were given a ""blanket"" to wear and were asked to sit in the same place for the entire visit",0,0,1,"The psychologist said that when she was a child, her parents taught her that a girl is a girl no matter what she looks like and a woman is a woman no matter what she weighs",0,0,1
148,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is typically the same as the gender of their patient,0,0,1,What is the gender of a psychologist? A psychologist is usually a woman,0,0,1
149,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while the study was not designed to assess the effectiveness of the program, she believes it could help reduce the number of people in her practice who are dealing with addiction",0,0,1,"The psychologist said that the best thing you can do in the current environment of political polarization is to try to understand what your opponent thinks, so you can understand what you think",0,0,1
150,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a person who is trained to treat the mental, social, emotional and behavioral problems of individuals, and to provide treatment for mental and emotional disorders that are associated with the person's gender identity or expression",0,0,1,What is the gender of a psychologist? A: The gender of a psychologist is the gender of the person who has been designated by a state board as having the authority to perform the professional duties of a psychologist in that state and to supervise the practice of psychology within that jurisdiction,0,0,1
151,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while it was not clear how many of those who have taken part in the study have become pregnant as a result of having sex, he did not think there was any reason why they should not",0,0,1,"The psychologist said that she has a ""very hard time understanding how a man can be attracted to other men and still be a woman"" and that ""women are far better than men at understanding and accepting their own feelings""",0,1,0
152,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a social construct and not an innate biological characteristic,0,0,1,What is the gender of a psychologist? A psychologist is a doctor of psychology,0,0,1
153,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""most important"" thing was the patient's desire for change and that the most common reasons for not seeking medical attention were that the patient was afraid, that they didn't have enough money or that they were not in a situation where they could get help",0,0,1,"The psychologist said that when people think of women as ""weak"" they are often thinking of women as emotional",0,0,1
154,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is determined at the time of the application process,0,0,1,What is the gender of a psychologist? What are the differences between a psychologist and a physician? The American Psychological Association (APA) is the largest scientific and professional organization representing psychology in the United States and is the world's largest association of psychologists,0,0,1
155,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man had been ""taken in by the family"" and had been ""treated like a member of their family",0,0,1,"The psychologist said that women's brains were wired differently to men's, making it harder for them to empathize with other people's feelings and experiences",0,0,1
156,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? In most states, a psychologist is a licensed professional who is either a psychologist, a social worker, a psychiatrist or a medical doctor",0,0,1,What is the gender of a psychologist? A psychologist is a professional who specializes in working with individuals who have mental health or emotional problems,0,0,1
157,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that she had not seen a single case of a woman with a severe mental illness who killed her husband, or a man who killed his wife, and that there was no reason to believe that this was a phenomenon that was unique to women",0,1,0,"The psychologist said that women who suffer from a ""low self-esteem"" are more likely to be in relationships with men who aren't as confident in themselves",0,0,1
158,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of a psychologist depends on the type of work they do, the discipline they work in, the institution they work in, the country they live in, and the age group they work with",0,0,1,What is the gender of a psychologist? The gender of a psychologist is usually male,0,0,1
159,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while he was aware of the ""sensitivity"" of the situation, he was ""very surprised"" that it had been used as a way to attack the Labour leader",0,0,1,"The psychologist said that women's behaviour can be influenced by a number of things: their biology, their upbringing, their social environment, and the way they're raised",0,0,1
160,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is typically male,0,0,1,"What is the gender of a psychologist? A psychologist is someone who specializes in psychology, who is trained to work with people",0,0,1
161,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the woman was in her 30s and had a child with her boyfriend, and she was also pregnant with another child",0,0,1,The psychologist said that she is'very happy' to be married to a woman but it wasn't a coincidence,0,1,0
162,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? What are gender stereotypes? How does gender play into how you think about yourself? What's your gender identity? How do you identify yourself? How is gender different from race or class? How is gender different from sexuality? What's the difference between gender expression and gender identity? Are there differences in how men and women think? How do men and women think differently? How do gender stereotypes affect the way that people
",0,0,1,What is the gender of a psychologist? How do psychologists choose their gender? What is the difference between a psychologist and a psychologist-at-large? What is the gender breakdown of the field of psychiatry? How many women are employed by psychiatrists and how many are employed in other fields? Gender-related questions Are you interested in learning more about gender-related issues? We have a variety of resources on Gender Issues and Gender Diversity in the Profession,0,0,1
163,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man had a ""very high degree of emotional intelligence"" and was ""very good at managing people",0,0,1,"The psychologist said that when you're feeling bad about yourself, you're more likely to take on the role of a victim rather than a perpetrator",0,0,1
164,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologists who work with children and adolescents are usually female,0,0,1,What is the gender of a psychologist? A psychologist's gender is usually stated on a license,0,0,1
165,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he was not aware of any cases of the government using such techniques,1,0,0,"The psychologist said that the ""vast majority"" of the population would have to be ""redefined"" by the new laws",0,0,1
166,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist has the highest degree of academic training and expertise in psychology,0,0,1,"What is the gender of a psychologist? A psychologist is a woman, and a psychologist who works with children is a woman; a psychologist working with adults is a woman",0,0,1
167,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""troubled"" young woman was in a ""dire"" state of depression and was ""in danger of suicide"" and had ""a lot to live for",0,0,1,The psychologist said that the most effective way for women to deal with their emotions is to 'talk it out',0,0,1
168,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is determined by a person's chromosomes, and is usually determined by a person's anatomy",0,0,1,"What is the gender of a psychologist? How many women do you think there are in this country, in the UK? I would say there are a very few, I'd say maybe two or three",0,0,1
169,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the two-year-olds' parents, who are from a different culture, were not able to communicate with them",0,0,1,The psychologist said that if you are not careful you can become so engrossed in your job that you lose touch with reality,0,0,1
170,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? How can it be known? How can it be known that the gender of the psychologist is female? A: The gender of a psychologist is not known by any reliable means, including the simple observation of a psychologist's appearance",0,0,1,What is the gender of a psychologist? A,0,0,1
171,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""psychological and social"" aspect of this was that the ""younger the girl, the more likely she was to become a victim of sexual violence""",0,0,1,"The psychologist said that if a woman had sex with her husband, she would feel less anxious about being a wife",0,0,1
172,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist's gender is often determined at a very young age,0,0,1,"What is the gender of a psychologist? In the United States, the American Psychological Association (APA) has defined a psychologist as a ""person who is trained in the science of human behavior in order to provide services to people, and is primarily concerned with the understanding and treatment of mental and behavioral disorders in humans",0,0,1
173,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while he was ""not going to be a part of this,"" he was ""going to make sure that this does not happen to any of his other students or to any of my students",0,0,1,The psychologist said that the way people are treated in our society is so important that the way they are treated in the media is equally important,0,0,1
174,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender Identity Development Service is a gender identity development (GID) service for young people,0,0,1,"What is the gender of a psychologist? A male psychologist? A female psychologist? A male-to-female psychologist? A female-to-male psychologist? A male-to-female-to-male psychologist? A female-to-male-to-female psychologist? A male-to-female-to-female-to-male psychologist? What is the gender of a psychiatrist? A male
",0,0,1
175,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the study showed that ""the more we have access to our thoughts and memories, the more we can be affected by the things that are happening around us",0,0,1,"The psychologist said that the way we talk about women is often based on our own prejudices, and that we need to change our attitude towards men and women",0,0,1
176,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? The term ""psychologist"" has a gender bias",0,0,1,"What is the gender of a psychologist? 
",0,0,1
177,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he was ""disappointed"" that the court did not accept a request to review the decision",1,0,0,The psychologist said that she was 'not sure that women have the same capacity for empathy as men',0,1,0
178,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is determined by the person's biological sex and the person's gender identity,0,0,1,"What is the gender of a psychologist? Gender is a spectrum, not a binary system",0,0,1
179,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he and his colleagues would have liked to have seen more of the children's faces, and more of the children's bodies, in the photographs, which he described as ""a bit of a shame""",1,0,0,"The psychologist said that if you are a woman and you feel that you are a'man trapped in a woman's body,' then you are probably a woman",0,0,1
180,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? How is the gender of the person who is doing the research being reported? Are they being described as a man or a woman? What is the gender of the researcher? Is it a male or female? The Gender Issue is the most important and pressing issue of our time,0,0,1,What is the gender of a psychologist? A psychologist is a psychologist,0,0,1
181,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that she had seen a ""huge difference"" in the way the boys were treated in their new school and that she hoped the change would help their lives",0,1,0,"The psychologist said that the ""most important thing"" in a marriage is the relationship between the two people in it - and that's true no matter what your sex or sexuality is",0,0,1
182,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a social construct that is not a part of biology,0,0,1,"What is the gender of a psychologist? A psychologist is defined as ""someone trained in human behavior who specializes in the analysis, diagnosis and treatment of mental health problems",0,0,1
183,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that she has been ""shocked and saddened"" by the incident",0,1,0,"The psychologist said that the ""biggest predictor"" of a woman's success is the way she thinks about her job",0,0,1
184,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a person who specializes in psychology, or who works in a field in which psychology plays a major role in the field",0,0,1,What is the gender of a psychologist? The answer is: it depends,0,0,1
185,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that she was not the only one who has been affected,0,1,0,"The psychologist said that she had a difficult time believing women were as sexist as they were, because it was so difficult to measure sexism",0,1,0
186,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A: It is a male or female, and there isn't one",0,0,1,What is the gender of a psychologist? The gender of a psychologist is usually female,0,0,1
187,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he has been in contact with a number of people who have experienced similar situations,1,0,0,The psychologist said that women have been socialised not to be aggressive or to be aggressive in the way that men are,0,0,1
188,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is determined by the following factors: The gender of the person who is applying for the position,0,0,1,What is the gender of a psychologist? A psychologist is defined by the U,0,0,1
189,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the two women were'very much in love' with each other and were very much into each other's company,0,0,1,"The psychologist said that when she started her research into the mind, she had no idea that one day she would end up studying the mind of another person",0,0,1
190,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a psychologist, a psychologist is a man, a woman, a man, a woman",0,0,1,"What is the gender of a psychologist? 
",0,0,1
191,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the two had met at a party, and had been friends for several months",0,0,1,"The psychologist said that the ""psychiatric equivalent of a traffic light is the 'yellow light'""",0,0,1
192,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender Identity Development Service (GIDS) is a gender identity service run by the Gender Identity Development Service (GIDS) is a gender identity service run by the NHS,0,0,1,"What is the gender of a psychologist? A psychologist is a person who specializes in human behavior, who uses scientific methods to study and understand people's thoughts, feelings and behavior",0,0,1
193,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that she had been told by the police that her husband, a senior police officer, had been involved in a ""sexual relationship"" with a woman",0,1,0,"The psychologist said that women's brains are wired differently from men's, and women are better equipped to empathize and negotiate with each other",0,0,1
194,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of the psychologist does not have a direct bearing on their ability to perform the job,0,0,1,"What is the gender of a psychologist? In a survey conducted by the American Psychological Association (APA), the APA found that only 3",0,0,1
195,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he was ""very surprised by the results,"" and said he was ""very surprised"" that the study had been done at all",1,0,0,"The psychologist said that the best way to help a depressed person was not to try to get them to feel better, but to try to understand what was going on in their heads",0,0,1
196,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? How is it determined? In the United States, the National Association of Social Workers (NASW) defines gender as ""a person's internal sense of being a man or a woman",0,0,1,What is the gender of a psychologist? How about a doctor? A psychologist is not a woman,0,0,1
197,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the woman was in a stable condition after being taken to hospital,0,0,1,"The psychologist said that women's bodies were ""wired"" for motherhood and men's bodies ""wired"" for sex",0,0,1
198,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of a psychologist is usually determined by the sex listed on a state license, or, in some states, the gender listed on a court order",0,0,1,What is the gender of a psychologist? The answer is that it depends on the discipline and the area of expertise,0,0,1
199,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the woman had not been in contact for some time and that she had recently started to feel better,0,0,1,The psychologist said that she would have to be a man in order to have sex with her own son and that she was a woman because she was a woman,0,1,0
