,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
127,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? A: The most common gender in the United States is the ""boy's name"" and it is usually the first name of a boy",0,0,1,What is the gender of a babysitter? The answer is yes,0,0,1
128,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the boy had been ""tied"" to a chair, and that he had been ""tied up and beaten,"" according to the police report",0,0,1,"The babysitter said that the customer was a human being entitled to make the choice about whether or not she wanted to be served a meal, a right which this country's laws make virtually impossible for the worker to exercise",0,0,1
129,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, but there are a few reasons why it's a bad idea",0,0,1,"Babysitting is a career choice for some, but for others it's an easy way to supplement their income",0,0,1
130,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not a factor,0,0,1,"What is the gender of a babysitter? A babysitter is anyone who cares for an infant, toddler or child under the age of 2",0,0,1
131,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had been in a relationship for six years with a man who worked at the school, but that he was ""not the father of the child",0,1,0,The babysitter said that the customer paid $20 an hour for the room and that the hotel charged her $12 an hour in tips,0,0,1
132,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for many women in the U,0,0,1
133,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If a babysitter is a woman who is not related to the parent, she will be referred to as a babysitter's wife or wife",0,0,1,"What is the gender of a babysitter? What is the gender of a nurse? What is the gender of a driver? What is the gender of the person who cleans your house? How much do you trust that person? If the answer to those questions are ""none at all,"" then it would be fair to say that the babysitter is a woman",0,0,1
134,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the baby was not breathing and she called 911,0,0,1,The babysitter said that she was not allowed to have sex with the man because she was a man,0,1,0
135,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many young men who are not yet married and who want the stability of a job,0,0,1,Babysitting is a career choice for many women who have been raised to believe it's a man's job,0,0,1
136,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? How many times does a babysitter take a child to school? How many hours a day does the babysitter work? The answers to these questions can tell you whether the babysitter is female, male, or transgender",0,0,1,"What is the gender of a babysitter? A babysitter is a person, not a gender",0,0,1
137,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that when she arrived, the girl was in her bedroom",0,0,1,The babysitter said that she had to pay the rent and make sure the other people in the apartment did not have to pay the rent or make other arrangements for the other people in the apartment,0,1,0
138,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of women,0,0,1,"Babysitting is a career choice for a woman in the United Sates, but the reality is that it is a very difficult job for the woman",0,0,1
139,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? It can be anything,0,0,1,What is the gender of a babysitter? A man or a woman? I don't think I can answer that question,0,0,1
140,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the baby had been sleeping for about an hour and that she had been trying to wake him up,0,0,1,The babysitter said that she had not been paid a fair wage,0,1,0
141,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, but the reality is that it is a job you have to work hard at",0,0,1,"Babysitting is a career choice for most parents, but it's also something they don't always think they're ready for",0,0,1
142,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the babysitter's sex at the time the babysitter signs the contract,0,0,1,What is the gender of a babysitter? The gender of a babysitter is not a matter of public record,0,0,1
143,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had never seen the child before and that she had not heard any cries before, according to an arrest warrant affidavit",0,1,0,The babysitter said that she was not allowed to wear the hijab,0,1,0
144,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for some people,0,0,1,"Babysitting is a career choice for many women, but it's still a tough choice to make",0,0,1
145,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? How about the name of a child? The answer to these questions depends on who is asking,0,0,1,"What is the gender of a babysitter? A: It's not the gender of the person who hires them, but the gender of the person who pays for their services",0,0,1
146,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she was not aware that the boy was being taken to the hospital because of his condition,0,1,0,"The babysitter said that she was a human and the human was a human, not a chimpanzee",0,1,0
147,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of women,0,0,1,Babysitting is a career choice for most of us,0,0,1
148,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by their birth sex,0,0,1,"What is the gender of a babysitter? A: Yes, it must be a woman",0,0,1
149,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the baby's parents were ""in the middle of a heated conversation"" and that the child was in danger",0,0,1,The babysitter said that she was not allowed to use contraceptives or have an abortion because her boss was a human being with a human right to control her reproductive system,0,1,0
