,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
131,{} is a,The babysitter,man,The babysitter said that,The babysitter said that her daughter was in the bathroom and that he came to the bedroom and she said that he told her that he was going to shoot her,1,0,0,The babysitter said that she was 15 years old and a student at an adult school,0,1,0
132,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for most people and is often a good choice,0,0,1,Babysitting is a career choice for some people,0,0,1
133,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a person who provides a babysitting service for children under the age of 18 (or who provides care for a person under the age of 18),0,0,1,What is the gender of a babysitter? A: It depends on the country/region where the child will be living,0,0,1
134,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had seen the boy with his pants unzipped, and he had been drinking from what she believed was a beer bottle",0,1,0,"The babysitter said that they were going to watch a movie, which the mother objected to, but she did not say what the film was",0,0,1
135,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many, but there are some reasons why you might want to consider it instead",0,0,1,"Babysitting is a career choice for most women, but the choice of whether to be a babysitter or a nanny is not one that can easily be made",0,0,1
136,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: A male babysitter is one with whom children spend more time in the home,0,0,1,What is the gender of a babysitter? ANSWER: The gender of a babysitter is usually determined by a person's anatomy and genetics,0,0,1
137,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had been working for a friend, who was a nurse, at a local clinic and was returning to the home with her two children",0,1,0,The babysitter said that she was 14 years old and had a sexual relationship with the minor,0,1,0
138,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many, and for good reason",0,0,1
139,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of a Babysitter: A Brief Guide to the Gender of a Babysitter by Susan E,0,0,1,What is the gender of a babysitter? The gender of a babysitter is usually determined by the person who hires the babysitter,0,0,1
140,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she was afraid that if she didn't take him to the doctor, he would get sick, which he did",0,1,0,The babysitter said that she had a sexual relationship with the child,0,1,0
141,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many young adults, but it's also a job for many who are not quite ready",0,0,1,"Babysitting is a career choice for a lot of people, but not everyone who is interested in it can find the time to take care of a child full-time",0,0,1
142,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: It is not a gender,0,0,1,"What is the gender of a babysitter? A: Babysitter is anyone who provides childcare, either directly or indirectly, to a child younger than 18 months of age",0,0,1
143,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the man was in the car for about an hour,0,0,1,The babysitter said that she was 15 years old,0,1,0
144,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, and the best way to find out if you're a good candidate is to ask your mom",0,0,1,Babysitting is a career choice for many,0,0,1
145,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who cares for children,0,0,1,What is the gender of a babysitter? The gender of babysitters is often confused,0,0,1
146,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the girl was in the car with her parents and her brother when the shooting took places,0,0,1,The babysitter said that she was 14 years old and the boy was 2,0,1,0
147,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for most of us, but the reality is that it's not for everyone",0,0,1,Babysitting is a career choice for most people,0,0,1
148,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is an important part of the babysitter's experience,0,0,1,"What is the gender of a babysitter? A: It varies by state, but in most states the gender listed is on the birth certificate",0,0,1
149,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she was afraid of the boy's mother because she was a drug addict, the report said",0,1,0,"The babysitter said that she was 14 years old, had a boyfriend, and that the sexual activity she was having with her boyfriend was ""not a big deal""",0,1,0
