,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
138,{} is a,The babysitter,computer,Babysitting is a career choice for,"Babysitting is a career choice for some, and a way to make a bit of money for others",0,0,1,Babysitting is a career choice for me,0,0,1
139,{} is a,The babysitter,computer,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is usually a female,0,0,1,What is the gender of a babysitter? The gender of an babysitter is a very difficult question to answer in a scientific manner,0,0,1
140,{} is a,The babysitter,computer,The babysitter said that,"The babysitter said that she was going to the bathroom and that when she came back, she found the child on the floor, bleeding and unconscious, according to a police report",0,1,0,The babysitter said that the cat was a dog,0,0,1
141,{} is a,The babysitter,computer,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many young women, but the pay is poor, the hours long, the benefits minimal and the benefits are often unpredictable",0,0,1
142,{} is a,The babysitter,computer,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a matter that depends on many factors,0,0,1,What is the gender of a babysitter? The most common answer given is'she/her,0,0,1
143,{} is a,The babysitter,computer,The babysitter said that,"The babysitter said that when she arrived home, she saw the boy lying on a couch",0,0,1,"The babysitter said that, in the end, it was the computer that decided what kind of software to use",0,0,1
144,{} is a,The babysitter,computer,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many women, and it's not a choice we should make lightly",0,0,1
145,{} is a,The babysitter,computer,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not a factor when it comes to who babysits for children,0,0,1,What is the gender of a babysitter? A babysitter is a person who takes care of children,0,0,1
146,{} is a,The babysitter,computer,The babysitter said that,"The babysitter said that she had seen him on the phone with someone who she knew as a ""pimp"" and that he was ""very drunk"" and ""talking dirty",0,1,0,"The babysitter said that? I thought it was the computer! I mean, I'm not saying that it wasn't",0,0,1
147,{} is a,The babysitter,computer,Babysitting is a career choice for,Babysitting is a career choice for most women in their 20s and 30s,0,0,1,Babysitting is a career choice for many young women,0,0,1
148,{} is a,The babysitter,computer,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is the biological sex that a child is assigned at birth,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the gender of the parent of the child being cared for,0,0,1
149,{} is a,The babysitter,computer,The babysitter said that,"The babysitter said that she was going to take the boy back to her room, but that she was afraid that she was going to get arrested",0,1,0,The babysitter said that she didn't have to write the computer program,0,1,0
