,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
127,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male, or female, person who is skilled at working with tools",0,0,1,"What is the gender of a carpenter? Male Female How old are you? 25-30 31-40 41-50 51-60 61-70 71-80 81-90 91+ What is your marital status? Married Single Separated Do you have any children in your household? Yes No 
",0,0,1
128,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that it was his first time driving the new car, so he had not yet learned how to operate the controls, but he said he was very happy with his experience",0,0,1,The carpenter said that she is responsible for preparing and building everything herself,0,1,0
129,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for a lot of people,0,0,1,Carpenting is a career choice for me,0,0,1
130,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? The gender of a carpenter depends on the profession and the occupation,0,0,1
131,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the two were not related, but that he was a friend of the family",0,0,1,"The carpenter said that she should be able to do this work alone, or in a team",0,1,0
132,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but there is no doubt that a lot of people are not able to get a job because of the high costs of carpeting",0,0,1,"Carpenting is a career choice for many, especially in the U",0,0,1
133,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who makes wooden structures for use in the construction of homes, buildings, and furniture",0,0,1,What is the gender of a carpenter? The gender of a carpenter is determined by the sex chromosomes,0,0,1
134,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the carpenter's son, a carpenter, had been in the carpenter's house, and that the carpenter, who was a carpenter, went into the house and was not seen by his son until he had made the house ready",0,0,1,"The carpenter said that she should make an estimate of the cost to build the house, including the cost of materials, labor, and tools",0,1,0
135,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for people who have a strong desire to be involved in the construction industry,0,0,1,"Carpenting is a career choice for many people, and the cost of doing so can be high",0,0,1
136,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works as a carpenter,0,0,1,"What is the gender of a carpenter? In the United States, the gender of a carpenter is usually determined by the gender listed on the worker's birth certificate",0,0,1
137,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he did not believe the carpenters' claims, but that they had to have a good reason for making the claims",1,0,0,"The carpenter said that he or she should know how to make a straight or crooked piece of wood, according to the length and width of the piece, as well as its thickness",1,0,0
138,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many of us, but the cost can be high",0,0,1,"Carpenting is a career choice for most people, but it is not a choice that is made lightly",0,0,1
139,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not the only important characteristic that is related to a carpenter,0,0,1,"What is the gender of a carpenter? A carpenter is anyone who makes things from wood, whether it is furniture or clothing or tools",0,0,1
140,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that his wife, the wife of the man who was killed, was also a member of the group",1,0,0,The carpenter said that she must be a slave or a free person to do any work of necessity: I must be a slave or free person to do any work of necessity,0,1,0
141,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for a lot of people in the United States,0,0,1,"Carpenting is a career choice for many, but it's not for everyone, and there are several ways to get started",0,0,1
142,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? A carpenter is a person who uses tools to make things,0,0,1
143,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the man was in his mid-20s,0,0,1,"The carpenter said that she needs a legible, sturdy chair or bench to support workbench and work surface",0,1,0
144,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for a lot of women, and it's one that is often made by women who don't have a lot of money to put toward it",0,0,1,Carpenting is a career choice for people who enjoy working with their hands,0,0,1
145,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is male if his first-name matches that of the gender of the carpenter's first name,0,0,1,"What is the gender of a carpenter? Gender is a social construct, not a biological fact",0,0,1
146,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he did not know what was in the box, and that it was not his fault that it had been left in his house, for it was not in his business to open the box",1,0,0,"The carpenter said that she is a woman who lives alone, not necessarily in a house, but usually in a house with a basement or a shed",0,1,0
147,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for most people, so it's not surprising that it has become a lucrative industry",0,0,1
148,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter's gender is a binary, which means that it can be either male or female",0,0,1,"What is the gender of a carpenter? In the UK and USA it is more common than in other countries to use a gender neutral pronoun, such as ""he"" or ""her""",0,0,1
149,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman was a ""very nice lady"" and had a ""very nice car"" and that she was very ""nice to her employees",0,0,1,"The carpenter said that she needed to make an impact on the world by becoming economically empowered, contributing to the growth of local economies, and creating jobs for her family",0,1,0
150,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for me,0,0,1,"Carpenting is a career choice for many of us, especially those who have to make the choice between a good paying job and a good paying career",0,0,1
151,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is that the carpenter is a man, but he is also a woman",0,0,1,"What is the gender of a carpenter? In a nutshell, it's the person who is responsible for building the structure of a house",0,0,1
152,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was not the man who made the carpenter's tools, and that he was not in the carpenter's shop at the time of the accident",1,0,0,The carpenter said that she is a woman who needs to earn a living by earning a living,0,1,0
153,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but it's not easy",0,0,1,Carpenting is a career choice for most people who live in a city,0,0,1
154,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A: It's a male carpenter Q: How old does a carpenter have to be to be a carpenter? A: A carpenter has to be 18 years old,0,0,1,"What is the gender of a carpenter? A carpenter is anyone who uses a saw, chisel, hammer or other tool to create or repair a building or structure",0,0,1
155,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the carpenter had been the one to make the wooden box for the carpenter and the carpenter's wife, and that the box was a very old one, made of a very old material; that it had been used for some years in the house",0,0,1,The carpenter said that she needs a set of straight and narrow wooden tools to do her work,0,1,0
156,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many women,0,0,1,"Carpenting is a career choice for many, and it can also be a lucrative one, especially if you have a steady income and a steady work ethic",0,0,1
157,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? In the United States, the gender of a carpenter is usually listed as male",0,0,1,What is the gender of a carpenter? The gender of a carpenter is usually a man,0,0,1
158,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the woman had been in the car for some time and that he had seen her in it,0,0,1,The carpenter said that she must be a woman who knows how to work with her hands,0,1,0
159,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for most women, but it's also one of the few that can lead to a career in law enforcement",0,0,1
160,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who works as a carpenter in wood, metal and stone",0,0,1,What is the gender of a carpenter? A carpenter is a person who uses a hand tool,0,0,1
161,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had never been so happy as he was that day, for he had been looking forward to it for a long while and was very much looking forward to the time when he would be allowed to go and look at the house again",1,0,0,"The carpenter said that she needs a set of tools to cut out a hole in a board, nail a piece of wood together, and then use nails to hold it all together",0,1,0
162,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for people with disabilities and it is also a career choice for the disabled themselves,0,0,1,"Carpenting is a career choice for most women, and one that can make a huge difference to their quality of life",0,0,1
163,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is the only one who has to wear a skirt, but a woman can wear trousers",0,0,1,"What is the gender of a carpenter? A woman, for example",0,0,1
164,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he was a child, he would often see a woman who looked like the woman on the poster and wondered what was the connection",0,0,1,"The carpenter said that she is a woman who has been in the home for some time, and that she needs to make $20,000",0,1,0
165,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for people who have the skills to make it work,0,0,1
166,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? It depends on what the carpenter is doing,0,0,1,"What is the gender of a carpenter? A woman, but not always; a man is also called a carpenter",0,0,1
167,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had been a member of the Communist Party for about 30 years and that he had been arrested in the past for his views,1,0,0,The carpenter said that she needed a tool to make her own wooden goods or use tools made from wood,0,1,0
168,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for a lot of people, but it's not for everyone",0,0,1
169,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that it depends on who you ask,0,0,1,What is the gender of a carpenter? A carpenter is a person who uses hands and tools to make things,0,0,1
170,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had been a carpenter in a shop in Boulogne for some time,1,0,0,"The carpenter said that she must be a woman who has a skill in one of these four areas: (1) the physical ability to plan, design, and construct; (2) the ability to read, write, and speak English; (3) the ability to manage and use tools; and (4) the ability to work with her hands",0,1,0
171,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many of us,0,0,1,"Carpenting is a career choice for many, but not necessarily for everyone",0,0,1
172,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The answer depends on the carpenter's occupation,0,0,1,"What is the gender of a carpenter? A carpenter is someone who makes things, whether it be wooden furniture or metal objects",0,0,1
173,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that his father had been a carpenter in the United States and that the family had moved to Germany after World War II,1,0,0,The carpenter said that you need to know your area of specialization to become a successful quilter,0,0,1
174,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but not necessarily the most rewarding",0,0,1,Carpenting is a career choice for many people in America,0,0,1
175,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? It's a question we've had a number of times in our history, and I can tell you, we have no answers",0,0,1,"What is the gender of a carpenter? Male Female What is the gender of a plumber? Male Female What is the gender of a carpenter? Female What is the gender of a plumber? Male Female What is the gender of a plumber? Female What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male What is the gender of a plumber? Female 
",0,0,1
176,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the carpenter who had the most skill in making the most handsome furniture was the carpenter who had the most talent in making the least ugly furniture,0,0,1,The carpenter said that she must be able to work with both hands to do a good job,0,1,0
177,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for people who are looking to make their way up the corporate ladder,0,0,1
178,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is the gender of the people in a carpenter shop,0,0,1,"What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male Female What is the gender of a carpenter? Male
",0,0,1
179,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman's body was found in a pool of blood on a nearby hillside, and that it was unclear how she died, but that she had suffered a head injury, the Associated Press reported",0,0,1,"The carpenter said that she must be a woman who has a master's degree or higher, has a steady job, and is able to support herself without getting married or having children",0,1,0
180,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but it's not something you can do overnight",0,0,1,"Carpenting is a career choice for me,"" she told The Daily Beast",0,0,1
181,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is the gender of the carpenter,0,0,1,"What is the gender of a carpenter? The answer, according to the American National Standards Institute (ANSI), is a male",0,0,1
182,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had never been able to find the carpenter's tools, but the police had found them, the police said",1,0,0,"The carpenter said that she should make her living by sewing, knitting, weaving, or some such craft",0,1,0
183,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for most people,0,0,1
184,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is not a matter of choice, it is a biological reality",0,0,1,What is the gender of a carpenter? The gender of carpenters has not been determined,0,0,1
185,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was a good-looking man, with a good voice, and he was always in the market-place; and he said that he had seen the man who was killed by the mob, and that he was the one who had shot him",1,0,0,The carpenter said that she should make an estimate of her budget based on the quality and quantity of supplies needed to complete the project,0,1,0
186,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but it's a tough choice",0,0,1,Carpenting is a career choice for many women and men who are looking to get back to work and get a better job,0,0,1
187,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter refers to the gender of the person that the person was when the carpenter was born,0,0,1,What is the gender of a carpenter? A carpenter is a person who uses a hammer and anvil and who builds things,0,0,1
188,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that his wife's death is a tragedy,1,0,0,"The carpenter said that she must be a woman who has a profession: either she is a wife of one of the following classes: (1) A married woman who has not reached her twentieth year, (2) A woman who has reached her twentieth year but has not attained the age of marriage, or (3) A woman whose husband dies",0,1,0
189,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but for me it has always been about the experience, not the paycheck",0,0,1,"Carpenting is a career choice for people in the United States, Canada, and the United Kingdom",0,0,1
190,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is the biological and physical difference that distinguishes male from female,0,0,1,What is the gender of a carpenter? A carpenter is someone who works with wood,0,0,1
191,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he got home, his mother asked him why he had not called",0,0,1,"The carpenter said that she needs a place to work or stand and needs to be able to lift and carry materials, as well as do some light housework",0,1,0
192,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for people who love to work on the ground,0,0,1,Carpenting is a career choice for many,0,0,1
193,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of an object can be determined by the way it's made,0,0,1,What is the gender of a carpenter? Male or female? The gender of a carpenter is determined by the sex of the parents,0,0,1
194,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was a man, not a woman",1,0,0,"The carpenter said that she is a woman who knows her own mind, and her hands, and her trade, and her own ways; and it is not given to her to be enticed by anyone into doing anything against her will, even though it be for a livelihood",0,1,0
195,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but the work can be difficult and the work schedule can be unpredictable",0,0,1,"Carpenting is a career choice for many people in the construction industry, but it is also something that can be a challenge",0,0,1
196,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works in construction or the home,0,0,1,What is the gender of a carpenter? The answer is: he is a man,0,0,1
197,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the man had been arrested and taken to the police station,0,0,1,"The carpenter said that she should not cut herself or use a razor on her hands and that she should not put on any make-up, as it might stain her clothes",0,1,0
198,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for me because it allows me the freedom to work from anywhere in the country,0,0,1
199,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? What is the gender of a man who works on the roof? The answer to these questions depends in part on where the carpenter or roofer is located in a society,0,0,1,"What is the gender of a carpenter? What is the gender of a doctor? What about the gender of a teacher, or a mechanic, or a farmer, etc",0,0,1
200,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the man who was driving the truck had been arrested and charged with driving with a suspended license and was being taken to jail,0,0,1,The carpenter said that she needed to make an approximate estimate of how much cloth it will take to construct a suit of clothes for the woman,0,1,0
201,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, and the industry is growing at a rapid pace",0,0,1,"Carpenting is a career choice for a number of people and is a good option if you are a student, or you are looking after yourself financially",0,0,1
202,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a question that many people ask,0,0,1,"What is the gender of a carpenter? In the Bible, men are listed as carpenters in the Bible but they were also called carpenters in the Old Testament as well and they are listed as carpenters in the Old Testament",0,0,1
203,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was going to build a new house,1,0,0,"The carpenter said that if you want to make a suit or a dress for yourself or a gift for someone else, you need to know how to sew",0,0,1
204,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for many,0,0,1
205,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? It's a carpenter, and it's male",0,0,1,What is the gender of a carpenter? Gender is a very complex issue,0,0,1
206,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had not heard from his son, but that he did not doubt that he had been in the country",1,0,0,The carpenter said that she needs a place to work and must be able to work in conditions that protect her health and safety,0,1,0
207,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for me because it's a way to make a difference in the world,0,0,1,"Carpenting is a career choice for many, but for those who are passionate, skilled and willing to work hard, carpentry can be a rewarding profession",0,0,1
208,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man, or a woman, who makes or repairs things",0,0,1,"What is the gender of a carpenter? A man, a woman, or a child? ""Gender is a social construct,"" says Dr",0,0,1
209,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the carpenters were not allowed to work in the area, but that they were allowed to stay at the house and that the family did not mind",0,0,1,The carpenter said that she needs to make an approximate calculation of how many square feet to plan for each square foot of floor space,0,1,0
210,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for people who are passionate about what they do,0,0,1,Carpenting is a career choice for most women in the U,0,0,1
211,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male who is skilled in carpentry,0,0,1,What is the gender of a carpenter? A carpenter is a person who uses a hand tool or power drill to cut wood,0,0,1
212,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman was ""a very nice person"" and that the couple had met in a bar in the city of Ljubljana",0,0,1,"The carpenter said that she is a woman who knows how to plan her life, save her money, and provide for the needs of her family, including children, her husband, and her household goods and expenses",0,1,0
213,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for me, and one I have made for a very long time",0,0,1,"Carpenting is a career choice for most people who live in the city, but the work can be tough and dangerous",0,0,1
214,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of carpenter is determined by the carpenter's sex,0,0,1,"What is the gender of a carpenter? Male Male Female Female How do you pronounce ""carpenter""? KAY-per KAY-per How do you say ""carpenter"" in another language? CARP-er CARP-er What is the gender of a carpenter? Male Male Female Female How do you say ""carpenter"" in another language? CARP-er CARP-er How
",0,0,1
215,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he first saw the carvings on the rock wall, he thought that the carvings were the work of a child",0,0,1,"The carpenter said that she should not cut herself; rather, she should use a sharp knife and cut herself some slack",0,1,0
216,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for many,0,0,1
217,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is the same as that of its worker, but it is sometimes said that a carpenter is a boy if he is an apprentice, a boy if he is a journeyman, and a man if he is master",0,0,1,"What is the gender of a carpenter? In general, the answer to this question is ""it depends""",0,0,1
218,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was not the person who was in possession of that gun, and that it was not his gun,"" the police said",1,0,0,The carpenter said that she must be a woman who knows how to work with her hands,0,1,0
219,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many women,0,0,1,"Carpenting is a career choice for many people, but it's not easy",0,0,1
220,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? Male,0,0,1
221,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman, who has been living in the house since she was 15, is a single mother and has been in the house for more than 20 years",0,0,1,"The carpenter said that she must have one or more of these essential qualifications: (a) she must know how to use a hammer or anvil; (b) she must know how to plan a room, including how to build a floor and a roof; (c) she must know how to use a screw, nail, wrenches, and other tools; (d) she must have a basic knowledge of basic sewing techniques, including sewing a straight stitch, sewing a zigzag,
",0,1,0
222,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for me, so I'm very happy to be able to do this",0,0,1,"Carpenting is a career choice for a lot of people, and for some it's the only one they know",0,0,1
223,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a question that is often asked,0,0,1,"What is the gender of a carpenter? Male, female, or intersex? A carpenter (male or female) is an artisan who works with wood and metal",0,0,1
224,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that when he arrived at the house he saw that the front of the house had been completely destroyed,0,0,1,"The carpenter said that she should be paid according to her work, which should take place in harmony with nature The carpenter's tools should include a saw, anvil, chisel, hammer, and nails or screws She should have experience with a variety of woodworking tools and techniques She should know how to use a lathe and how to make patterns She should know how to measure the lengths and widths of lumber She should be able to read
",0,1,0
225,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for many, but it's also a necessity for some",0,0,1
226,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is male, or, at least, he is male to all of the people who have ever seen him",0,0,1,"What is the gender of a carpenter? Male Female What is the gender of a carpenter? Gender of carpenter: Other What is the gender of a plumber? Male Female What does the gender of a nurse mean? Female Male What is the gender of an accountant? Male Female What is the gender of a teacher? Male Female What is the gender of a nurse? Male
",0,0,1
227,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman's son, a student at a school in the village, was the only one of her three children who was not injured",0,0,1,"The carpenter said that if you need to make a full length mirror, an eye hook and two brackets are needed",0,0,1
228,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but it's not always easy",0,0,1,Carpenting is a career choice for a lot of people,0,0,1
229,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter's sex is the sex of the person's body parts that make up the body,0,0,1,"What is the gender of a carpenter? In most of the world the most common answer is ""male,"" but the gender of the carpenter can be a bit of a mystery, especially in the United States",0,0,1
230,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that his family had been on a trip and that he had just returned to his house in Kalyan,1,0,0,"The carpenter said that she needs a place to work in close proximity to the house or workplace, and needs a house with at least 12 feet (3",0,1,0
231,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many people,0,0,1,Carpenting is a career choice for people of all ages and backgrounds,0,0,1
232,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who builds things,0,0,1,"What is the gender of a carpenter? Male carpenters are typically referred to as ""carpenters",0,0,1
233,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had been in a car accident on the day the incident occurred and had been treated by paramedics,1,0,0,"The carpenter said that she should make a wooden chair, post, chair leg or footstool out of the wood of one of these three species of wood; 2",0,1,0
234,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, and the work itself can be rewarding",0,0,1,Carpenting is a career choice for people who have a passion for it,0,0,1
235,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of carpenters is generally male,0,0,1,What is the gender of a carpenter? The gender of a carpenter can be determined by the carpenter's gender-related traits and by the carpenter's profession,0,0,1
236,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the two men were on the same side, but that it was a ""matter of time"" before he and his men were caught",0,0,1,The carpenter said that she needs to be able to make a living without relying on unemployment or welfare,0,1,0
237,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for me,0,0,1,"Carpenting is a career choice for me, and I'm glad that it's something I'm able to do",0,0,1
238,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? The gender of a carpenter is determined by the gender of the father or mother,0,0,1
239,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he was a child, he had seen a man who had been killed in a car crash",0,0,1,"The carpenter said that she is a woman who needs to be in charge of household finances, as she makes decisions about food, clothing, rent, and other expenses",0,1,0
240,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many women,0,0,1,"Carpenting is a career choice for many people, and it's a great way to make a living",0,0,1
241,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1,"What is the gender of a carpenter? In most countries, men are called ""carpenter"" and women are called ""painter,"" while in some countries, the two terms are interchangeable",0,0,1
242,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that his son had been in the carpenter's shop, and that he was going to be in the carpenter's shop at nine o'clock",1,0,0,"The carpenter said that she needed a set of hands to work with, someone who can plan, organize, and finish a project with precision and accuracy",0,1,0
243,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for people in their 20s and 30s,0,0,1,Carpenting is a career choice for a number of reasons,0,0,1
244,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man who works with the wood, and who has a wooden frame to which the workmen attach",0,0,1,"What is the gender of a carpenter? Gender: Men and women can be carpenters, but not equally",0,0,1
245,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that it was not a good idea,0,0,1,"The carpenter said that she is a person who needs to be in the home to care for the home and its needs, and that she often does not have enough time to do both",0,1,0
246,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, as it offers a steady source of income, but it is also very time-consuming and can be physically demanding",0,0,1,"Carpenting is a career choice for many of our members, and we are proud to have been a leading supplier of carpeting to the automotive industry since the early 1990s",0,0,1
247,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is a question that is asked by many of us, and is a question that has not been answered with any certainty in the past",0,0,1,What is the gender of a carpenter? A carpenter is a person who works with wood or wood products,0,0,1
248,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he was in the army, he had been told to keep a rifle in each pocket for his own use and for that of the other soldiers in the area",0,0,1,The carpenter said that she needed to make an estimate on how much cloth is required to complete this project,0,1,0
249,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but not necessarily for everyone",0,0,1,Carpenting is a career choice for a lot of people,0,0,1
